"year","state","state_po","state_fips","state_cen","state_ic","county","FIPS","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","version"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",27,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",12,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Jefferson",40067,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",2,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",0,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",41,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",16,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",41,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",14,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",2,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",9,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",44,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",40,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",16,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",44,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",10,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",40,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",17,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",0,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",39,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",15,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",3,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",42,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",15,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",35,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",16,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",5,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Senator","District 6","gen",FALSE,"David Bullard","republican",FALSE,"absentee mail",21,21840,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Senator","District 6","gen",FALSE,"Arnold Bourne","democrat",FALSE,"absentee mail",2,21840,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Senator","District 14","gen",FALSE,"Frank Simpson","republican",FALSE,"absentee mail",20,22895,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Senator","District 14","gen",FALSE,"Justin Arledge","democrat",FALSE,"absentee mail",14,22895,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Representative","District 22","gen",FALSE,"Charles Mccall","republican",FALSE,"absentee mail",34,10960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Representative","District 22","gen",FALSE,"Wayne Eidson","democrat",FALSE,"absentee mail",19,10960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Johnston",40069,"State Representative","District 22","gen",FALSE,"Renae Ward","independent",FALSE,"absentee mail",3,10960,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",17,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",277,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",181,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",309,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",151,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",15,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",88,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",337,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",304,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",169,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",314,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",108,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",280,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",157,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",33,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",296,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",145,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",24,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",295,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",171,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",293,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",153,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kay",40071,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",22,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",7,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",127,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",52,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",137,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",42,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",6,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",17,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",155,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",143,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",40,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",146,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",22,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",135,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",40,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",11,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",144,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",30,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",8,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",139,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",44,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",133,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",37,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",14,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Senator","District 20","gen",FALSE,"Chuck Hall","republican",FALSE,"absentee mail",88,27141,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Senator","District 20","gen",FALSE,"Heady Coleman","democrat",FALSE,"absentee mail",17,27141,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Representative","District 41","gen",FALSE,"Denise Crosswhite Hader","republican",FALSE,"absentee mail",39,17129,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kingfisher",40073,"State Representative","District 41","gen",FALSE,"Jennie Scott","democrat",FALSE,"absentee mail",11,17129,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",3,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",56,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",36,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",51,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",41,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",1,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",23,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",64,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",61,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",32,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",65,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",23,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",54,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",33,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",8,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",56,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",36,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",3,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",53,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",39,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",55,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",34,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",6,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Senator","District 38","gen",FALSE,"Brent Howard","republican",FALSE,"absentee mail",51,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Senator","District 38","gen",FALSE,"Jeff Berrong","democrat",FALSE,"absentee mail",43,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Representative","District 55","gen",FALSE,"Todd Russ","republican",FALSE,"absentee mail",23,10804,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Representative","District 55","gen",FALSE,"Dennis Dugger","democrat",FALSE,"absentee mail",20,10804,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Representative","District 56","gen",FALSE,"Charles Wells","republican",FALSE,"absentee mail",10,9687,"20181203"
2018,"Oklahoma","OK",40,73,53,"Kiowa",40075,"State Representative","District 56","gen",FALSE,"David Perryman","democrat",FALSE,"absentee mail",13,9687,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",3,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Latimer",40077,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",46,1186385,"20181203"
