"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 12","gen",FALSE,"Thomas A Marino","republican",FALSE,"total",161047,243872,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 13","gen",FALSE,"Brent M Ottaway","democrat",FALSE,"total",74733,253266,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 13","gen",FALSE,"John Joyce","republican",FALSE,"total",178533,253266,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 14","gen",FALSE,"Bibiana Boerio","democrat",FALSE,"total",110051,261437,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 14","gen",FALSE,"Guy L Reschenthaler","republican",FALSE,"total",151386,261437,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 15","gen",FALSE,"Susan Boser","democrat",FALSE,"total",78327,243572,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 15","gen",FALSE,"Glenn William  Thompson Jr.","republican",FALSE,"total",165245,243572,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 16","gen",FALSE,"Ronald A Dinicola","democrat",FALSE,"total",124109,262396,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 16","gen",FALSE,"George J  Kelly Jr.","republican",FALSE,"total",135348,262396,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 16","gen",FALSE,"Ebert G Bill Beeman","libertarian",FALSE,"total",2939,262396,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 17","gen",FALSE,"Conor James Lamb","democrat",FALSE,"total",183162,325579,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 17","gen",FALSE,"Keith Rothfus","republican",FALSE,"total",142417,325579,FALSE,"20190131"
2018,"Pennsylvania","PA",42,23,14,"U.S. Representative","District 18","gen",FALSE,"Michael F  Doyle Jr.","democrat",FALSE,"total",231472,231472,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 1","gen",FALSE,"Joe Cunningham","democrat",FALSE,"total",145455,287433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 1","gen",FALSE,"Katie Arrington","republican",FALSE,"total",141473,287433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",505,287433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 2","gen",FALSE,"Sean Carrigan","democrat",FALSE,"total",109199,257139,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 2","gen",FALSE,"Joe Wilson","republican",FALSE,"total",144642,257139,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 2","gen",FALSE,"Sonny Narang","american",FALSE,"total",3111,257139,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",187,257139,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 3","gen",FALSE,"Mary Geren","democrat",FALSE,"total",70046,226204,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 3","gen",FALSE,"Jeff Duncan","republican",FALSE,"total",153338,226204,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 3","gen",FALSE,"Dave Moore","american",FALSE,"total",2697,226204,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",123,226204,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 4","gen",FALSE,"Brandon P Brown","democrat",FALSE,"total",89182,243950,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 4","gen",FALSE,"William Timmons","republican",FALSE,"total",145321,243950,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 4","gen",FALSE,"Guy V Furay","american",FALSE,"total",9203,243950,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",244,243950,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 5","gen",FALSE,"Archie Parnell","democrat",FALSE,"total",103129,248579,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 5","gen",FALSE,"Michael Chandler","constitution",FALSE,"total",3443,248579,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 5","gen",FALSE,"Ralph W Norman","republican",FALSE,"total",141757,248579,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",250,248579,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 6","gen",FALSE,"James E Jim Clyburn","democrat",FALSE,"total",144765,206433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 6","gen",FALSE,"Bryan Pugh","green",FALSE,"total",3214,206433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 6","gen",FALSE,"Gerhard R Gressmann","republican",FALSE,"total",58282,206433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 6","gen",FALSE,NA,NA,TRUE,"total",172,206433,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 7","gen",FALSE,"Robert Williams","democrat",FALSE,"total",96564,239554,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 7","gen",FALSE,"Tom Rice","republican",FALSE,"total",142681,239554,FALSE,"20190131"
2018,"South Carolina","SC",45,57,48,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",309,239554,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 1","gen",FALSE,"Marty Olsen","democrat",FALSE,"total",47138,224282,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 1","gen",FALSE,"Michael D. Salyer","independent",FALSE,"total",4309,224282,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 1","gen",FALSE,"Phil Roe","republican",FALSE,"total",172835,224282,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Greg Samples","independent",FALSE,"total",967,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Jeffrey A. Grunau","independent",FALSE,"total",657,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Keith A. LaTorre","independent",FALSE,"total",349,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Marc Whitmire","independent",FALSE,"total",637,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Renee Hoyos","democrat",FALSE,"total",86668,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 2","gen",FALSE,"Tim Burchett","republican",FALSE,"total",172856,262134,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 3","gen",FALSE,"Chuck Fleischmann","republican",FALSE,"total",156512,245765,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 3","gen",FALSE,"Danielle Mitchell","democrat",FALSE,"total",84731,245765,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 3","gen",FALSE,"Rick Tyler","independent",FALSE,"total",4522,245765,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 4","gen",FALSE,"Mariah Phillips","democrat",FALSE,"total",78065,232451,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 4","gen",FALSE,"Michael Shupe","independent",FALSE,"total",7056,232451,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 4","gen",FALSE,"Scott DesJarlais","republican",FALSE,"total",147323,232451,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",7,232451,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 5","gen",FALSE,"Jim Cooper","democrat",FALSE,"total",177923,262248,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 5","gen",FALSE,"Jody M. Ball","republican",FALSE,"total",84317,262248,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",8,262248,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 6","gen",FALSE,"David Ross","independent",FALSE,"total",3426,248740,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 6","gen",FALSE,"Dawn Barlow","democrat",FALSE,"total",70370,248740,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 6","gen",FALSE,"John Rose","republican",FALSE,"total",172810,248740,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 6","gen",FALSE,"Lloyd Dunn","independent",FALSE,"total",2134,248740,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 7","gen",FALSE,"Brent Legendre","independent",FALSE,"total",1070,254384,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 7","gen",FALSE,"Justin Kanew","democrat",FALSE,"total",81661,254384,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 7","gen",FALSE,"Leonard D. (Lenny) Ladner","independent",FALSE,"total",1582,254384,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 7","gen",FALSE,"Mark E. Green","republican",FALSE,"total",170071,254384,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 8","gen",FALSE,"David Kustoff","republican",FALSE,"total",168030,248345,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 8","gen",FALSE,"Erika Stotts Pearson","democrat",FALSE,"total",74755,248345,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 8","gen",FALSE,"James Hart","independent",FALSE,"total",5560,248345,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 9","gen",FALSE,"Charlotte Bergmann","republican",FALSE,"total",34901,181476,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 9","gen",FALSE,"Leo AwGoWhat","independent",FALSE,"total",1436,181476,FALSE,"20190131"
2018,"Tennessee","TN",47,62,54,"U.S. Representative","District 9","gen",FALSE,"Steve Cohen","democrat",FALSE,"total",145139,181476,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 1","gen",FALSE,"Louie Gohmert","republican",FALSE,"total",168165,232720,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 1","gen",FALSE,"Shirley J. McKellar","democrat",FALSE,"total",61263,232720,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 1","gen",FALSE,"Jeff Callaway","libertarian",FALSE,"total",3292,232720,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 2","gen",FALSE,"Dan Crenshaw","republican",FALSE,"total",139188,263392,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 2","gen",FALSE,"Todd Litton","democrat",FALSE,"total",119992,263392,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 2","gen",FALSE,"Patrick Gunnels","libertarian",FALSE,"total",2373,263392,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 2","gen",FALSE,"Scott Cubbler","independent",FALSE,"total",1839,263392,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 3","gen",FALSE,"Van Taylor","republican",FALSE,"total",169520,312511,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 3","gen",FALSE,"Lorie Burch","democrat",FALSE,"total",138234,312511,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 3","gen",FALSE,"Christopher J. Claytor","libertarian",FALSE,"total",4604,312511,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",153,312511,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 4","gen",FALSE,"John Ratcliffe","republican",FALSE,"total",188667,249245,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 4","gen",FALSE,"Catherine Krantz","democrat",FALSE,"total",57400,249245,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 4","gen",FALSE,"Ken Ashby","libertarian",FALSE,"total",3178,249245,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 5","gen",FALSE,"Lance Gooden","republican",FALSE,"total",130617,209507,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 5","gen",FALSE,"Dan Wood","democrat",FALSE,"total",78666,209507,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",224,209507,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 6","gen",FALSE,"Ron Wright","republican",FALSE,"total",135961,256042,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 6","gen",FALSE,"Jana Lynne Sanchez","democrat",FALSE,"total",116350,256042,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 6","gen",FALSE,"Jason Allen Harber","libertarian",FALSE,"total",3731,256042,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 7","gen",FALSE,"John Culberson","republican",FALSE,"total",115642,243601,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 7","gen",FALSE,"Lizzie Pannill Fletcher","democrat",FALSE,"total",127959,243601,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 8","gen",FALSE,"Kevin Brady","republican",FALSE,"total",200619,273170,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 8","gen",FALSE,"Steven David","democrat",FALSE,"total",67930,273170,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 8","gen",FALSE,"Chris Duncan","libertarian",FALSE,"total",4621,273170,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 9","gen",FALSE,"Al Green","democrat",FALSE,"total",136256,153001,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 9","gen",FALSE,"Phil Kurtz","libertarian",FALSE,"total",5940,153001,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 9","gen",FALSE,"Benjamin Hernandez","independent",FALSE,"total",5774,153001,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 9","gen",FALSE,"Kesha Rogers","independent",FALSE,"total",5031,153001,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 10","gen",FALSE,"Michael T. McCaul","republican",FALSE,"total",157166,307827,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 10","gen",FALSE,"Mike Siegel","democrat",FALSE,"total",144034,307827,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 10","gen",FALSE,"Mike Ryan","libertarian",FALSE,"total",6627,307827,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 11","gen",FALSE,"Mike Conaway","republican",FALSE,"total",176603,220377,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 11","gen",FALSE,"Jennie Lou Leeder","democrat",FALSE,"total",40631,220377,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 11","gen",FALSE,"Rhett Rosenquest Smith","libertarian",FALSE,"total",3143,220377,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 12","gen",FALSE,"Kay Granger","republican",FALSE,"total",172557,268491,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 12","gen",FALSE,"Vanessa Adia","democrat",FALSE,"total",90994,268491,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 12","gen",FALSE,"Jacob Leddy","libertarian",FALSE,"total",4940,268491,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 13","gen",FALSE,"Mac Thornberry","republican",FALSE,"total",169027,207285,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 13","gen",FALSE,"Greg Sagan","democrat",FALSE,"total",35083,207285,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 13","gen",FALSE,"Calvin DeWeese","libertarian",FALSE,"total",3175,207285,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 14","gen",FALSE,"Randy Weber","republican",FALSE,"total",138942,234528,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 14","gen",FALSE,"Adrienne Bell","democrat",FALSE,"total",92212,234528,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 14","gen",FALSE,"Don E. Conley III","libertarian",FALSE,"total",3374,234528,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 15","gen",FALSE,"Tim Westley","republican",FALSE,"total",63862,164802,FALSE,"20190131"
2018,"Texas","TX",48,74,49,"U.S. Representative","District 15","gen",FALSE,"Vicente Gonzalez","democrat",FALSE,"total",98333,164802,FALSE,"20190131"
